address,chain,name,entity,category,tags
0x076ffc55e02865335b712858e26eb08557528c72c02a623c03b27f7a6a06d9fd,starknet,BareMetal.live (staker),BareMetal.live,staking,"staking,validator,staker,has-delegators"
0x03d08c023aa3224427b6e91c8fd1b0695140b1dd5c4e69fd4e733dc6a98ea52c,starknet,Ejara (staker),Ejara,staking,"staking,validator,staker,has-delegators"
0x034665048d58e0a49ba655148be40cd72ca33c2bfd4155bec5afcaecc70fe557,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x05b4eb37d7831e788a4db1a9c60d09fac99f39e8dab0ed8698461b8b19fc2c5e,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x0522d39c2da786214ce1de458a0becb7a1d00e446d6fd251fed7d6b1e550d9ca,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x0359e252e663765989b04c266a4daec77662b506ce5f026994cb8ad53628df2a,starknet,Encapsulate (staker),Encapsulate,staking,"staking,validator,staker,has-delegators"
0x0498813036899394ca6e2386414d5fc254ab63e07954f675c5042319ca4ddce6,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x03fd204025bf226e71a45f94564c1199b95b80a05c45db3d827e4004c6b30ece,starknet,Stakely (staker),Stakely,staking,"staking,validator,staker,has-delegators"
0x03127b2a195d8dfa8a78d22c6883d97ae4fa3219f9e6463d7bb821dbfd0d3cce,starknet,StakeAngle (staker),StakeAngle,staking,"staking,validator,staker,has-delegators"
0x022455c0b04c10d97f1cab7dba71d0216a6267c753de397110c63b1412c8b657,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker"
0x007c66f725d04d02716aafb4ae3a6c9f69f19ed231514778c096f23db84298c9,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker"
0x07334d1737505b1e6373929446079c46b9ca9cf1f1e5e312f9b9b242424f72bf,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x043b0063dc54167904d67344fff77e0a628182008f85dd0d650e4f84f7f70066,starknet,Figment (staker),Figment,staking,"staking,validator,staker,has-delegators"
0x074f53494d13a3789e693e6cfca510d80fcc8eff6c09e6e1f406492595b518bc,starknet,Chainbase Staking (staker),Chainbase Staking,staking,"staking,validator,staker,has-delegators"
0x00edd59ca1932462718c81ef4d7f463fed50e29f8a11b24d7cb5d8373923b786,starknet,Ventory (staker),Ventory,staking,"staking,validator,staker,has-delegators"
0x02a872d356ac4bf4fb074dc2606ddfbabda5dde9069043b5eb4d1d8d3a35d3ea,starknet,StarkWare (staker),StarkWare,staking,"staking,validator,staker"
0x07a97a7662e7f634c8f1d136cbd1f4d46b4c9551ba5f7df0c32b3d6a07f0f1cd,starknet,StingRay (staker),StingRay,staking,"staking,validator,staker,has-delegators"
0x021a5797cd9e8f74117bfa2771fb7fe0d3eff6bee06de4b52657fcd97234dad2,starknet,M E D I U M ⬩ R A R E (staker),M E D I U M ⬩ R A R E,staking,"staking,validator,staker,has-delegators"
0x039f52a8228ea7c4ed6eadbaf3963d7a668e7ef6f476ef0927aa274c0fe481ce,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker"
0x057f253980fd33c375e881bd162d9e2e7bc6a151196a484aa204c74f389b3cf3,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x03761ed9a13ce0e0006c15b3db9222b110bb909f3ca23cd06496b37b3372c733,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker"
0x07d915cdeae00b4460979985a18bcc71597153aaa4d02ca293bfd943c1286316,starknet,StakeUp (staker),StakeUp,staking,"staking,validator,staker,has-delegators"
0x066c107682457a2cecb99f803f312bf98e92a3692f18c8ae4cee5c9f056ae0a5,starknet,Simply Staking (staker),Simply Staking,staking,"staking,validator,staker,has-delegators"
0x020c7fdfc6fbc1b417c639327be4ba21722daab011f4eb0e6d12983ae37ad452,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker"
0x02db5d9947e213aa9c309f656b8b80592c891d02635c41289748dc0805289753,starknet,stakefish (staker),stakefish,staking,"staking,validator,staker,has-delegators"
0x072c6aa4f9f84fad52de9e70b1fc97347e20716935801c4df0cce5b171718e4e,starknet,onchainaustria (staker),onchainaustria,staking,"staking,validator,staker,has-delegators"
0x0786e60c09a183406dce74b279a3010ad2e20fb3d3b831ecd5a2d94a0f7abd0d,starknet,alphateam (staker),alphateam,staking,"staking,validator,staker,has-delegators"
0x0443b3a19a8ef82abab80b1741bef9a99cc533a4e822a4e139fa96017b2007b5,starknet,Nodiums (staker),Nodiums,staking,"staking,validator,staker,has-delegators"
0x008dc7841f346706b718efc94062796ca6cba553728056b1ad8f99926f16f483,starknet,deNodes (staker),deNodes,staking,"staking,validator,staker,has-delegators"
0x04c05a0f3c1297211a2d8568133451056c488038658493bf2e2d93dd5e9b874a,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker"
0x0475a1ba31db59f0eda3b3b260ad3abb30a2a67983cd51d753fdb4adad92a524,starknet,Saniksin (staker),Saniksin,staking,"staking,validator,staker,has-delegators"
0x02e01dccd5cf2e9bca2f4b23f08e6783064622f1ebc631967dee26f06933425b,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x012ae285a6692f2ac00811aa75e8a3c8d94367cba22e22e581e2b51e3bde5103,starknet,Attendantes (staker),Attendantes,staking,"staking,validator,staker,has-delegators"
0x023a5db82cc948dfc52fe43e3567df672611e530432034e6b947e28e8e069661,starknet,ChainLabo (staker),ChainLabo,staking,"staking,validator,staker,has-delegators"
0x03de178f19fba1ad51b8d2c1887127f7d964d86d3befb026438950b84886683c,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x0369b7955e5dc75cdc6c36d3d30c4fb498b9026bd3b4824525b8385c9e805aba,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x011afa6f1d98aa7235cca417a409d075468c87971fe97b62a7704a4902982159,starknet,PiXELCARTEL (staker),PiXELCARTEL,staking,"staking,validator,staker,has-delegators"
0x041633461e3a1136edc1c31b3c26db2c07e0c179b0036255994bdb01e714d3d4,starknet,Perfect-nodes (staker),Perfect-nodes,staking,"staking,validator,staker,has-delegators"
0x06e20a6ec12b425e89fd60378a3839863a0e880f27bd0e529a92f018c36122e8,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x04b00f97e2d2168b91fe64ceeace4a41fc274a85bbdd0adc402c3d0cf9f91bbb,starknet,Braavos (staker),Braavos,staking,"staking,validator,staker,has-delegators"
0x06718b56e3bc22a4e17cd8ace3fab49132e455468496508e829e7a316e4d7f27,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker"
0x071768d9d5468cac52c7f4b0f1265fecd7cb1a9733dfa453a27aaf900a6946a8,starknet,P2P.org (staker),P2P.org,staking,"staking,validator,staker,has-delegators"
0x024ed354f5b69825100a1833248bb773ef11722b8b1efc845b97acc5976695c2,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x05aac4ebc80e3ac465be66ee959523c2f904adfc817d9e4d80d7cfc327a2def7,starknet,CroutonDigital (staker),CroutonDigital,staking,"staking,validator,staker,has-delegators"
0x073eb291861d13aa2584626fb8759acbdad2c513a487254a993d6fd2c6dc3be4,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x0018b139707cf26a62b7b38b5bd7859dab1b4965f29db4d330534ff38a10a22d,starknet,ByAnastasiia (staker),ByAnastasiia,staking,"staking,validator,staker,has-delegators"
0x033ded0686310da0b30d71197e9ed357f6c341ef75ff91b22eb9659837367111,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x0785ba32c2d07462534d523b48f908ff4a6360cb702749e83566239341ed6aae,starknet,Binance (staker),Binance,staking,"staking,validator,staker,has-delegators"
0x069b9d9fc5064a3c9025ff44c58f0088467a730fddc1e26652afeae003e1ec25,starknet,Validation Cloud (staker),Validation Cloud,staking,"staking,validator,staker,has-delegators"
0x0655ab8f44bdaeab14c4826383a65af75c21cef9b0cabb018519eed7120c93e3,starknet,Stakecito (staker),Stakecito,staking,"staking,validator,staker,has-delegators"
0x013d212e2d1bcf50cc5af3c01b3b27f4a7484e3df8dd926b0d83fb7f6c6b5fc7,starknet,OlehZusko (staker),OlehZusko,staking,"staking,validator,staker,has-delegators"
0x00bb6c4af7ea20ce5f02cb706c7cdc897ee6a5c44c4dceb9fb87e58f0c8102cf,starknet,Cypher Networks (staker),Cypher Networks,staking,"staking,validator,staker,has-delegators"
0x0223d82a4ea1c98b163a4c7b9921202613f2b335292216e215a9a03d20fea2b2,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x0610e4e6326a757317a09c451fd242e7c6c4118372dec8660be3bf2e99261268,starknet,medium (staker),medium,staking,"staking,validator,staker,has-delegators"
0x05f2ad06bf940fac034fff7bda84a4c854720067933008823ec386673fe9dd4e,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x00d3b910d8c528bf0216866053c3821ac6c97983dc096bff642e9a3549210ee7,starknet,Ready (staker),Ready,staking,"staking,validator,staker,has-delegators"
0x0156cf8352b3c55b8a00bc1cb7fa8d157fd6a454a078874abe7e35c0d8f77e69,starknet,Piconbello (staker),Piconbello,staking,"staking,validator,staker,has-delegators"
0x003858ccd8211c5ddb97af0ccd5cf8f00f2093d0d10d712f048d4bf8e3eee1f5,starknet,Nodz (staker),Nodz,staking,"staking,validator,staker,has-delegators"
0x043a242b45c03683e2acc96bb7d207c0cfec6d554b224c76c3b690960b485adb,starknet,Bitwise Onchain Solutions (staker),Bitwise Onchain Solutions,staking,"staking,validator,staker,has-delegators"
0x04e5a86ed9e29127e0157a6c26a82cda109febde872d30b7a27549082951057d,starknet,wombat (staker),wombat,staking,"staking,validator,staker,has-delegators"
0x054fe9375a6b69d5126f54fc447a99ad55bc24b4282f6d9ade977817d780f8dc,starknet,Europa Validator (staker),Europa Validator,staking,"staking,validator,staker,has-delegators"
0x05012a0911c6557f3f9f250b7b477681b79eb1e8af78cd02ed6d6092bb92f505,starknet,Moonlet (staker),Moonlet,staking,"staking,validator,staker,has-delegators"
0x03f7f4e5a23a712787f0c100f02934c4a88606b7f0c880c2fd43e817e6275d83,starknet,Cartridge (staker),Cartridge,staking,"staking,validator,staker,has-delegators"
0x068b5f8e8eb23a42ad290800f229f09b1bcc8d43537dd27a127769ffa13b59f1,starknet,Teku (staker),Teku,staking,"staking,validator,staker,has-delegators"
0x004272a304e8e9eee7b77ce26df3450af12c9eb6bb608c3ccb7323fd3b7f4089,starknet,ianaz (staker),ianaz,staking,"staking,validator,staker,has-delegators"
0x052e77b9ad9e736efa1e7444227b9a06ea0aae7fb0de5e85c63145dc3b86e081,starknet,Asgard (staker),Asgard,staking,"staking,validator,staker,has-delegators"
0x00c9cc6346f4313643e0bc5745926e8fc83063ebb827bbd9dd88159789299483,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker"
0x060b86bbcc85ea9ef0f6bb4bd7eaaf3bd4c917ee304d28470b94c8aa4d0910b1,starknet,Curiosity (staker),Curiosity,staking,"staking,validator,staker,has-delegators"
0x01aca15766cb615c3b7ca0fc3680cbde8b21934bb2e7b41594b9d046d7412c00,starknet,Twinstake (staker),Twinstake,staking,"staking,validator,staker,has-delegators"
0x075b3bede63fb294755393668ed2932f1312f053fe74889714cf120697bd095c,starknet,anvel (staker),anvel,staking,"staking,validator,staker"
0x011984bfc315a132677992d8a3da8487bf3ad39842cbc4c3cdfde56d67525fab,starknet,Auri_0x (staker),Auri_0x,staking,"staking,validator,staker,has-delegators"
0x02d86897daadee2dffdb5c5b734ab568fe849808105977e0384f8e5d1a0d33d7,starknet,sluh.ai (staker),sluh.ai,staking,"staking,validator,staker,has-delegators"
0x01cbe729644953f0609b13f48d6be5b8b0ee3c8fa6a3f5df025572d4ddb9c2e4,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x0025ba2f802c73e24ae23ed4f43f6b7e9d38b14f8fea947c322d80c809571c54,starknet,R1M (staker),R1M,staking,"staking,validator,staker,has-delegators"
0x015cc95c70120ec985bdd6115232dd5f875bd58820aa4c62b6565d0fe33c3ac4,starknet,Carbonable (staker),Carbonable,staking,"staking,validator,staker,has-delegators"
0x01d83071fef0e55608b3971c80a894285cce7ae11f59d0cc2beb83c68214bb0a,starknet,SenseiNode (staker),SenseiNode,staking,"staking,validator,staker,has-delegators"
0x0043b2d0a0c549298567fa7b4b992f4fddf9e38f9819b7749cdf885e2b0023dd,starknet,InfraSingularity (staker),InfraSingularity,staking,"staking,validator,staker,has-delegators"
0x04a044a2641974655f8429a04f3e7300e888f93bf7e13d95438ba47d1830a402,starknet,OnNode (staker),OnNode,staking,"staking,validator,staker,has-delegators"
0x07cd517c4373c8f6e879b24cefae63cedb3ef7e06f5fef033cde6ab734da441e,starknet,Bubble Studio (staker),Bubble Studio,staking,"staking,validator,staker,has-delegators"
0x03a2ae55dff8b41d936e700f3f1cf10df1ef8917b849d5dd7d33e873d225b261,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker"
0x072543946080646d1aac08bb4ba6f6531b2b29ce41ebfe72b8a6506500d5220e,starknet,Karnot (staker),Karnot,staking,"staking,validator,staker,has-delegators"
0x04092a9c00457c6596009ca3feca4c028ad95e431d8683b5b1fdd591ede140fc,starknet,Zellic (staker),Zellic,staking,"staking,validator,staker,has-delegators"
0x032329f284ebe262e368afba0049ba025ed5999fe1d8da1aa710c9ad5f8c53aa,starknet,Fibrous (staker),Fibrous,staking,"staking,validator,staker,has-delegators"
0x036fbd8152dbdafeb77163dd8f8b180473d16d66ef00f9d11799aaaa216c679e,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x07c9d19c07f148938ede73c03ce485fbf01338f9c3dd5ed8897a302a79c4a40d,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker"
0x075f2f4a62f923b8be51de70def275f1f891672191fce9a4fe67400c45b833fe,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker"
0x063019409a35d479df596d8c546433fbc53a12c3c19bffc9a14fa84deef9746b,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker"
0x0357ac2351850efea031f114ad132c14ff9bcf06ea7225d21b3b6448a28ea62b,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker"
0x03baeda4f84b8a7ff49b534e51cef2d033c19baf9aac552033f25de5f74d216a,starknet,BlockPro (staker),BlockPro,staking,"staking,validator,staker,has-delegators"
0x01f5ab611c67d2451120dda0dbbdf6d3c956a0f706fccc97c8b79a21951ff8db,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x015b2439195e5c2965d9ccdfabe51f3adaa8c2f92d449d4112deb7a1c07be6e9,starknet,Argus (staker),Argus,staking,"staking,validator,staker,has-delegators"
0x05c755ba1828c70314349ec4c4ddaf310e648d5773f9bb6c4eb6ce2369288569,starknet,Norvos (staker),Norvos,staking,"staking,validator,staker,has-delegators"
0x05ff6a0b57ad4a65981ea21e064d0308e8e01d5d23f293a688062d2aa31f940e,starknet,0xRaspnode (staker),0xRaspnode,staking,"staking,validator,staker,has-delegators"
0x0066430c53f977084f1221528fcc3d07626d848e5e6babf629caa1865ea6cc86,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x03ee6ce05c901870197b5248e062eddb780f90456ff46ed3c8eba05d0e6538d2,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x07e6980efc0ed4381f23c3cb54a0cc14b030b1e38f6b01ad736f74c61f36fddd,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x03e578ec6757bd366a43c8157dab6fbf6491639173c42ae85f383a479fc90102,starknet,ITRocket (staker),ITRocket,staking,"staking,validator,staker,has-delegators"
0x001dbd42a6e91ceca28d1364acc31f9e73c1419b2624ce30874ade81e8324e04,starknet,DTEAM (staker),DTEAM,staking,"staking,validator,staker,has-delegators"
0x0309ef3513dea060774fee3cfeb3dda40913fe6efba58b9c26ece42540805a49,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x070ff78577847c55027d6defb5f7613714e052e47235fe8e7bac7c0915a8e08f,starknet,Keplr (staker),Keplr,staking,"staking,validator,staker,has-delegators"
0x02345dfe6a1cac32e9e5c48c47e104281bc766ecdee47cdeeab6028ade7fc003,starknet,Astrosynx (staker),Astrosynx,staking,"staking,validator,staker,has-delegators"
0x034e5b8fd71033cac6bf40478736ddac340097ab1f3002a61505fdabe342ac0f,starknet,neozaru (staker),neozaru,staking,"staking,validator,staker,has-delegators"
0x023d2174be7e064dc31f3f358c850fc1ab3e05ad5b61ea7479e23843250845d0,starknet,CHAIN DIGITAL (staker),CHAIN DIGITAL,staking,"staking,validator,staker,has-delegators"
0x05d0eb74795283001ae399656e00a194e6e83479ae7a537f4986ad5bc39f22bc,starknet,steak.li (staker),steak.li,staking,"staking,validator,staker,has-delegators"
0x018667cf65f43fd9d39d43827086bf9d3de427ea045dcb0363bced5efbb2c2c3,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x0390af7b99c0adef496e622647c6feadd55fc067020a4cd27730315f474b03b7,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x07d9d15cb60d78f38e0726c2130ee93123876aeb5f819a8fd1ee69a8d9db1b4b,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x00a6b518beeee98b2c39715de35d3693b39d2b9055b2bff4a58bffccd5a3a301,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x01a533ba647460b2a292c85a58e4011459cc29b50e37663d05f5f8f4fa9d6f6b,starknet,HighTower (staker),HighTower,staking,"staking,validator,staker,has-delegators"
0x00ac906005b8ec20c51b3d0a9f971a589bfbe6226205f61561091c900522d773,starknet,J•Node (staker),J•Node,staking,"staking,validator,staker,has-delegators"
0x02952d1e0de1de08fbe6a75d9d0e388e3e89d5d9d42d5f85906ec42ea02e35de,starknet,Nethermind (staker),Nethermind,staking,"staking,validator,staker,has-delegators"
0x0557b00b15bcad5ee10b708b41bd4291f319d4e4bf1fd43bfd88a5391f24318d,starknet,Skyneticlabs (staker),Skyneticlabs,staking,"staking,validator,staker,has-delegators"
0x020506dabaf707654ce037cd8224f769f0482ffacaf21c9a9ff3e77fd25bbe0d,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x02f78b1aa5ea0ff516f0f2aeee20cc980002b7d973899bb6ae5e8d005959cbaf,starknet,VALIDEXIS (staker),VALIDEXIS,staking,"staking,validator,staker,has-delegators"
0x01826ecfb8240088458a7c6a7be8afdbf68463d9a07a989fc51e10841546adec,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x061ed0b22a4c3fb4a9ed03fd0ffab06020122f52cd7998c04ba60b40aced4ae9,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x0696cffc3fbfa5c027efdc71677f1ec237ffc24127f3de78366421c0e8abeb49,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x0131383f4ad42c6ca411003c7f4113f61eba7b5848c6a1f5a7866661ed8d59c6,starknet,Crypto_room (staker),Crypto_room,staking,"staking,validator,staker,has-delegators"
0x07f648d312ea89d3a6ab509d7b11a540aa7e9338f87654749bfdca0cf1958968,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x03c3085de545ff2ffc2f267b7dfb87e2977938fd9cdd4c1de4982313ac34f872,starknet,Huginn (staker),Huginn,staking,"staking,validator,staker,has-delegators"
0x06fa26c205d3dc788586652435cae77ce42e44fa01c97e24eee7617217322d25,starknet,Xverse (staker),Xverse,staking,"staking,validator,staker,has-delegators"
0x00d44f40247d1bb8b3cfce9c46c9f7d33592e27d07363674f6b68c37c36a151a,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker"
0x0213bac859bc44428258a72467ca42b0faea9e05c9e88dcc382ff27daa7fa6f6,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x0586a61016dfb1967e3eb227b048a1331e640851a9998b251d2da2385fbb066e,starknet,Staking4All (staker),Staking4All,staking,"staking,validator,staker,has-delegators"
0x043f05485eafa41da1cd8442069a72a6264dfced0ad1af298fd235d6df91f735,starknet,Frutero Club (staker),Frutero Club,staking,"staking,validator,staker,has-delegators"
0x07bc946586f1992172756a34961fb705a139c948333f873780687be21244a8ec,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x07e7e6103fa8d6365860ec14d3f14ec9cd9b55b79e5c7bf8dc13a95bf83acaa2,starknet,Vauban (staker),Vauban,staking,"staking,validator,staker,has-delegators"
0x07037044bca2a03ac5f317c8193f71dc49fe0aafa9acbcbb8c994d49f18e7cb3,starknet,Sethee IT LTD. (staker),Sethee IT LTD.,staking,"staking,validator,staker,has-delegators"
0x0478080f2641099be03b42ffade49a4939e5f7d24e79ff733b0030faacead64d,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x036963c7b56f08105ffdd7f12560924bdc0cb29ce210417ecbc8bf3c7e4b9090,starknet,AVNU (staker),AVNU,staking,"staking,validator,staker,has-delegators"
0x03752e114c1d476771d576d7395759a8682e6a5a20fd5d7dce4987dbbc7f6d04,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x034cadb95a1e54a258d5a711a7be052ca5a8582cadebf7dfc50d11db8d6b19b5,starknet,Herodotus (staker),Herodotus,staking,"staking,validator,staker,has-delegators"
0x04c9bd490305796b88852d6f57862f9eda26c8af30c240cc68e9cfb785e79525,starknet,Underware (staker),Underware,staking,"staking,validator,staker,has-delegators"
0x043fb6df77713dec6b2a5268ff27388dfe7cf2ec80c71dbf5e49c72711ef8449,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x04c2b0e230aef0c703594d899c142d6aa6e1c9d43bf7032eec4d1bdb3c944aa4,starknet,cryptonative.systems (staker),cryptonative.systems,staking,"staking,validator,staker,has-delegators"
0x0749c29eddd24613c320b57cf9299a2694934e5e3fabce987df1784231edba71,starknet,WolfEdge Labs (staker),WolfEdge Labs,staking,"staking,validator,staker,has-delegators"
0x00e154198809f2ae5e5425888719c74abc3ff133583c7746c64d437c0320b0da,starknet,NODERS TEAM (staker),NODERS TEAM,staking,"staking,validator,staker,has-delegators"
0x03912bf7ee089d66bf3d1e25af6b7458bdb4e4a17dbad357cbcfd544830f79ea,starknet,Bonout (staker),Bonout,staking,"staking,validator,staker,has-delegators"
0x01013a4c93848da7e4c3b6c8768daedc1b1ca8478df5fa3e5198d037e833acca,starknet,Thebuidl (staker),Thebuidl,staking,"staking,validator,staker,has-delegators"
0x0551a33db7f01ab71d8b272a33260629893b7e3d602267cd0a06b91017a1079a,starknet,Runelabs (staker),Runelabs,staking,"staking,validator,staker,has-delegators"
0x0569d569984026cb0b32d8db0f99c318d64bd98009b0ca3aab0bc822d3f2e72d,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x02dc260794e4c2eeae87b1403a88385a72c18a5844d220b88117b2965a8cf3a5,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x05fc466c785607651c81c416a55ff8ac196fa2673b673770134eb424e1141c7e,starknet,Subutai Operational Hash Unit (staker),Subutai Operational Hash Unit,staking,"staking,validator,staker,has-delegators"
0x071e91d3e5e720628eb6464754b8c3f382916afcff748d706982e1b45b8f9e5a,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x0327a835fda4673a83f63d90bc3a16dd5b1645972acd539b3fc2446e73b11170,starknet,Cumulo (staker),Cumulo,staking,"staking,validator,staker,has-delegators"
0x04c2e99661a85fec90cc66fec5b1eb911a0633888f468f3eac6b9654191f7102,starknet,Das.Rheingold (staker),Das.Rheingold,staking,"staking,validator,staker,has-delegators"
0x03c192719026b8f2208e1b8891a9db5cde8b90229a33c02f69f3c0eb07771170,starknet,OlDirtyBenji (staker),OlDirtyBenji,staking,"staking,validator,staker,has-delegators"
0x026fb76f257ba7c29b7595f66f959cd9e7b356f5a00522326fe3b37f8f9393ea,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x016cacb599999b339988695c2721c65186ccc41529fb12a7b7a9251c163dc590,starknet,dapriddle (staker),dapriddle,staking,"staking,validator,staker,has-delegators"
0x0234cbb9f4f867f5e6b71f70d20695a9a18ad34d203d87235a6305843f8b8788,starknet,Archetypal Tech (staker),Archetypal Tech,staking,"staking,validator,staker,has-delegators"
0x05b625f0a99bbdb24fbe88cf481e8559e26c0d1d2ac6d957fb77f556857c7543,starknet,bitszn (staker),bitszn,staking,"staking,validator,staker,has-delegators"
0x068e55c8c9b8c0d64ad20e8b08a421c1037b084c6c7339b25e602c86a09c6ce6,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x032daa3370a015a0737bc4e358bc1a2f6e999a5781b21057e9b43a0dc8334f92,starknet,CoinHunters (staker),CoinHunters,staking,"staking,validator,staker,has-delegators"
0x0239361e24fc849fe2cacc0048d9863dc9031088f148f94ff4f34648a6e77197,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker"
0x018231b7efb19f71c0a938ed876ed98afb864f716d52f2b9ee43719a953d3453,starknet,HoodRun (staker),HoodRun,staking,"staking,validator,staker,has-delegators"
0x0425559f8dfa5583d09cab70f37bb1de8f87c7b4bf646657d6cd0226dd999ba7,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x02958759e22b48cfc703480c74ba9197df26190c78b83e99f25e96148b932160,starknet,Floy (staker),Floy,staking,"staking,validator,staker,has-delegators"
0x03936bf43887657f80eda16c564a14f66fb5e99bc18f2b5b8a93a6cbd1a6658e,starknet,GoldInternation (staker),GoldInternation,staking,"staking,validator,staker,has-delegators"
0x063b0a2075e06b72891ba62108aff51d302e3cadd867a06fcd776e452c895da1,starknet,Most Yield (staker),Most Yield,staking,"staking,validator,staker,has-delegators"
0x0327478b645a0c6889e995fe22b1298fae420dba24cc42422f0c066763d08dc9,starknet,POSTHUMAN 🧬 StakeDrop (staker),POSTHUMAN 🧬 StakeDrop,staking,"staking,validator,staker,has-delegators"
0x026117b3c5a137220ba581b95bb0bd72fcd43ca789ba23ffcd13978fd0b8cf32,starknet,StakeLab.zone (staker),StakeLab.zone,staking,"staking,validator,staker,has-delegators"
0x04ee3fab423424352d4fc7dd1a3bb6d26a34c26f0793e94f89d02a210d961448,starknet,NodeStake (staker),NodeStake,staking,"staking,validator,staker,has-delegators"
0x03dc5401fb07610b39fd32942bcbcecdaa0a30f5489f91d9cc4977c2c3224767,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x0744c4e52110f5c463d1997a5989a73ce97087628182a126ccaaabc65e526249,starknet,Staketab (staker),Staketab,staking,"staking,validator,staker,has-delegators"
